,tweet_created_at,user_name,user_location,user_description,user_following,user_friends_count,user_followers_count,user_following.1,tweet_full_text,user_default_profile,Tweets
2248,Fri Sep 07 09:38:36 +0000 2018,karmen mulan moxie,California,Singer. Siren. and YES...MOXIE IS MY REAL NAME.,False,29.0,135.0,False,A stronger Voice in Seven Days https://t.co/KAf9j8HkpC ❤️ #singers #singersongwriter #music #vocalist #KarmenMoxie #LiveMusic #VocalCoach #VocalWarmups #BoycottNike #Nike #JustDoIt #CardiB #Beyoncé #LearnHowToSing #KendrickLamar #BurtReynolds https://t.co/REKXtqSX7P,False,stronger voice seven days singers singersongwriter music vocalist karmenmoxie livemusic vocalcoach vocalwarmups boycottnike nike justdoit cardib beyonc learnhowtosing kendricklamar burtreynolds
2249,Fri Sep 07 09:38:35 +0000 2018,Martins Oyekanmi,Green Earth,• Learner • God Chaser  • Graphics • Environmentalist working on remediation & renewables • Author - @ResearchGate @Amazon • Sports • #Quotes #Leadership,False,3737.0,3872.0,False,"""Everyone sees the unseen in proportion to the clarity of their heart"". -Rumi #quote #justdoit #morningrush
#leadership #strategy #vision",False,everyone sees unseen proportion clarity heart rumi quote justdoit morningrush leadership strategy vision
2250,Fri Sep 07 09:38:00 +0000 2018,Dr. Kofi,"Irvine, CA","Clinical/Nuclear PharmD, BCGP - Owner Cliniplex Rx - CEO, Koflex Sports Corp - Athlete, Musclemania Pro - Online Fitness & Wellness Coach",False,170.0,21.0,False,"“Know stuff” 😊
.
.
.
.
.
#koflex #fitdoc #blogger #trainhard #playhard #eatclean #bereal #sculptyourmasterpiece #justdoit #cliniplexrx #koflexsports #natural #koflexnutrition… https://t.co/jGxrNTPKDw",True,know stuff koflex fitdoc blogger trainhard playhard eatclean bereal sculptyourmasterpiece justdoit cliniplexrx koflexsports natural koflexnutrition
2251,Fri Sep 07 09:37:48 +0000 2018,✡Genie EL Starz23✡, London ,"🔯Actor, ⚛Model✴🔆 Presenter, CEO OF @GSCARVES 🏧
 https://t.co/QjjdrHHjy0 🕉Aquarius🕉 for bookings/promotions,
 Email geniebrandy@gmail.com",False,1728.0,709.0,False,"ALWAYS, ALL THE TIME, ALL DAY
#justdoit #justdoit✔ #twitter #Memes #creative #music #allday https://t.co/FmVsoAZ2N0",False,always time day justdoit justdoit twitter memes creative music allday
2252,Fri Sep 07 09:36:40 +0000 2018,🕉Genie EL Accessories🕉,WORLDWIDE SHIPPING ,"THE MOST UNIQUE FASHION ACCESSORIES  AT YOUR SERVICE, THE MOST UNIQUE PIECES. WHOLESALE AVALIABLE TOO👨‍🌾",False,1845.0,458.0,False,"YOU HAVE TO LET THEM KNOW 
#JustDoIt #JustDoIt #scarfshop #scarfseason #scarves #fashion #fashionph #trendy #colours #depop #depopuk #online #onlineshopping #onlinestore #onlineshop #onlineboutique https://t.co/jiuVTRcXD5",False,let know justdoit justdoit scarfshop scarfseason scarves fashion fashionph trendy colours depop depopuk online onlineshopping onlinestore onlineshop onlineboutique
2253,Fri Sep 07 09:36:16 +0000 2018,amal,Beirut,Soon I will launch my mobile app. It'll be great awesome and it'll solve problems in under developed countries. Meanwhile looking for fund. Wish me luck /May 21,False,1972.0,2272.0,False,"Believe in something, even if it means sacrificing everything. #JustDoIt https://t.co/L3WSn2A1ov",False,believe something even means sacrificing everything justdoit
2254,Fri Sep 07 09:34:29 +0000 2018,Akinwande Soji-Ojo ®,Nigeria,"TRIPLE C-Cool,Calm,Calculated

=»ask and you will know..

Just being ME.....

Proudly 🇳🇬


instagram:king19akinwande",False,255.0,361.0,False,"@nwaegbe_nkem @jllgraham @Nike Just negodu
Na their way be that.
Hold on to your own believe #justdoit",True,nwaegbenkem jllgraham nike negodu na way hold believe justdoit
2255,Fri Sep 07 09:33:41 +0000 2018,roy1993,Bangladesh,I am an YouTube video promotion expert and article writer,False,1596.0,246.0,False,"Viral video promotion
Link: https://t.co/b5qIZaTMww

#GOT7 #PresentYOU #갓세븐 #Lullaby #ArijitSingh #QueenRadio #womensday #raazivsstree #entrepreneur #YouTube #IndianIdol #OutlawKing #PresentYOU #ArifAlvi #SpiderManPS4 #DishaPatani #Fortnite #FridayFeeling #JustDoIt #Love",True,viral video promotion link got presentyou lullaby arijitsingh queenradio womensday raazivsstree entrepreneur youtube indianidol outlawking presentyou arifalvi spidermanps dishapatani fortnite fridayfeeling justdoit love
2256,Fri Sep 07 09:33:30 +0000 2018,Ronnie's daughter,Wherever I can help. ,Holding myself accountable for my path and having faith that God will bless me for it.,False,1376.0,1069.0,False,"Now conservatives care about outsourcing jobs and sweatshops. The caucasity of it all. 
#Nike 
#JustDoIt https://t.co/AwtfVZ1F0W",False,conservatives care outsourcing jobs sweatshops caucasity nike justdoit
2257,Fri Sep 07 09:33:29 +0000 2018,Chloé Mounier-Vehier,"Paris, France",Chargée de Communication Digitale chez @extia_conseil / #communication #digital #CM #SocialMedia #MarqueEmployeur / M2 en cours @montpellier_bs 🎓,False,612.0,1723.0,False,"@Nike you’re perfect 🙏 
#justdoit #justdoitsafely https://t.co/b6O63ZPSl9",False,nike youre perfect justdoit justdoitsafely
2258,Fri Sep 07 09:33:23 +0000 2018,k ward,earth ,tweets should be taken with a grain of salt as my views and opinions are constantly evolving,False,1201.0,461.0,False,"I haven’t bought anything by @Nike since 2012 - that’s when they last owned @colehaan BUT definitely buying some this week.  “Believe in something, even if it means sacrificing everything.” @Kaepernick7 @kapsi1911 #JustDoIt",False,havent bought anything nike since thats last owned colehaan definitely buying week believe something even means sacrificing everything kaepernick kapsi justdoit
2259,Fri Sep 07 09:33:11 +0000 2018,Samuel J. Ayuen,"Nairobi, Kenya",IT Student•entrepreneur•Writer •Poet•Visionary•Basket ball•Future billionaire •Go-Getter•,False,220.0,34.0,False,"Living all your life trying to comfort others will absolutely cost you in the end.Act.

#JustDoIt",False,living life trying comfort others absolutely cost endact justdoit
2260,Fri Sep 07 09:31:45 +0000 2018,👑Papi K 🇳🇬,"Leeds, England","Troublesomely Sweet ✌ Here for the fun 😉 Good Bad Guy 👷‍♂️Civil Engineer 
👻SC and IG: Mr_khenny",False,4103.0,5021.0,False,"It's only Crazy untill you do it

#JustDoIt",False,crazy untill justdoit
2261,Fri Sep 07 09:31:18 +0000 2018,theweath,,,False,197.0,81.0,False,"@kzevans1124 @MattForMontana #projection is all democrats have to offer
#walkaway
#justdoit",False,kzevans mattformontana projection democrats offer walkaway justdoit
2262,Fri Sep 07 09:30:57 +0000 2018,Larry A. Crawford,,,False,104.0,99.0,False,#justdowhathesays #justdoit #obedience #obedienceproducesblessings #openarms #youmatterhere #lincoln @ Open Arms Christian Fellowship https://t.co/1CiEDdLxwj,True,justdowhathesays justdoit obedience obedienceproducesblessings openarms youmatterhere lincoln open arms christian fellowship
2263,Fri Sep 07 09:30:47 +0000 2018,Teresa/Better known as Ma T,Tennessee,"“Sometimes being a bitch is all a woman’s got to hold on to.”Stephen King, Dolores Claiborne #Resist 🌊🌊🌊🌊🌊🌊🇺🇸🇺🇸🗽🗽🗽🗽",False,2896.0,2000.0,False,"Good Morning Twitter Family!!! I hope that today and every day till Nov. 6,2018 you don't #JustDoIt You actually #BringItOn #VoteBlue2018 #VoteTheGOPOut Women STAND up and VOTE we are nothing of value to them. #TheyDoNotCare",False,good morning twitter family hope today every day till nov dont justdoit actually bringiton voteblue votethegopout women stand vote nothing value theydonotcare
2264,Fri Sep 07 09:30:35 +0000 2018,Mc Ebisco - Nigeria News,Nigeria,"Nigeria Leading Website With Over (6 Million+) Users Focusing On Music, Video And News etc - Contact Us mcebiscoebi@gmail.com | 08051168989",False,23087.0,21913.0,False,Why earth tremor occurred in Abuja – FEMA #USOpen18 #UEFANationsLeague #MayansMC #MayansFX #JustDoIt #MeetsMediaDMT #AMForbidden #AMAjoche #GERFRA #NFLKickoff #hennessyvsclass2018 #FlyEagelsFly https://t.co/yplHCw1vtg,False,earth tremor occurred abuja fema usopen uefanationsleague mayansmc mayansfx justdoit meetsmediadmt amforbidden amajoche gerfra nflkickoff hennessyvsclass flyeagelsfly
2265,Fri Sep 07 09:29:19 +0000 2018,EsperanzaCyber,Pennsylvania,"A PA K-12 school delivering standards aligned curriculum, taught by highly qualified teachers, to students who learn from home. ENROLL NOW 215-967-9703",False,51.0,61.0,False,"Don’t ask if your dreams are crazy. Ask if they’re crazy enough.” What”s your dream @EsperanzaCyber1 student? How can we help you reach it?
#JustDoIt",False,dont ask dreams crazy ask theyre crazy enough whats dream esperanzacyber student help reach justdoit
2266,Fri Sep 07 09:28:54 +0000 2018,ballislifenz,,"Auckland City's first monthly 3v3 Social Street Basketball Tournament.   Friendly, Competitive, Mixed League, R16.",False,23.0,0.0,False,"#ballislifenz #justdoit link in bio

Auckland city’s first monthly street basketball tournament. Friendly, Competitive, Mixed League, R16. 
___
First to 21 points, Eight teams of 3 will… https://t.co/awgOoySsBn",True,ballislifenz justdoit link bio auckland citys first monthly street basketball tournament friendly competitive mixed league first points eight teams
2267,Fri Sep 07 09:28:37 +0000 2018,#PhDMum,"Loughborough, England","#AfricanAcademicsAlsoKnowStuff founder + 
#PhDMum researching #sportevents
Subscribe to my YouTube channel (link below) 
[Pic is Katherine Johnson Barbie]",False,756.0,1338.0,False,She will be ku airport around 12:30 today. Would be amazing if you could surprise her with the tour...lol #JustDoIt,False,ku airport around today would amazing could surprise tourlol justdoit
2268,Fri Sep 07 09:28:33 +0000 2018,Marion Rae,"Canberra, Australia","Kiwi in Oz. Words, plants, art, neurodiversity, cyber security and rugby are my things. Work is 24/7 Newsroom
@CyberGovAU, this is just my own.",False,1413.0,1326.0,False,@madmanchap Think big #JustDoIt,False,madmanchap think big justdoit
2269,Fri Sep 07 09:28:29 +0000 2018,Donna Furlong Stelling,Asia | Middle East | Africa | Europe,"International Advisor: Sports & Culture. Expatriate, worked in 45 countries. Follows @UN, World Affairs, Diplomacy, Human Rights, Sports, Art, Culture & Nature.",False,2697.0,1568.0,False,"#Nike presents ""Da Da Ding"" (2016) by French Director Francois Rousselet.

“Sport in India has a massive image problem, particularly for women. What we set out to do is give it a complete makeover by making it cool, accessible and fun.""  

#JustDoIt #India https://t.co/UJsWFAJrKc",False,nike presents da da ding french director francois rousselet sport india massive image problem particularly women set give complete makeover making cool accessible fun justdoit india
2270,Fri Sep 07 09:28:08 +0000 2018,BobPerfect Paul 💕💕,Nigeria,I'm a high ranking member of the @Ckit_ng Family. Also a God-fearing & big fan of @ManUtd,False,175.0,215.0,False,#JustDoIt even if it means killing yourself inasmuch you don't die,True,justdoit even means killing inasmuch dont die
2271,Fri Sep 07 09:27:35 +0000 2018,virgilsdaughter,"Philadelphia, PA",always daddy’s girl. Virgil 7/20/34-5/31/18,False,46.0,22.0,False,“Don’t ask if your dreams are crazy. Ask if they’re crazy enough.” What”s your dream?  #Kapernick #JustDoIt #TakeAKnee,False,dont ask dreams crazy ask theyre crazy enough whats dream kapernick justdoit takeaknee
2272,Fri Sep 07 09:27:06 +0000 2018,Omar Medrano,"San Diego, CA",I like to sing and play guitar. I'm trying to learn to play the piano again and I also like to draw people sometimes. 🙂,False,210.0,139.0,False,“I always handed things over to other people. Now I am the master of my own life.” #JustDoIt @DavidArchie @FODFansofDavid @DavidUniverse @LaisaNicoleB https://t.co/u0tKPRt8yJ,False,always handed things people master life justdoit davidarchie fodfansofdavid daviduniverse laisanicoleb
2273,Fri Sep 07 09:27:05 +0000 2018,Keith Black,"California, USA",Orange County 🍊  SC:👻 Keithblack96,False,89.0,35.0,False,"“Snort lines and fuck dimes”
- Charlie Sheen. #justdoit",True,snort lines fuck dimes charlie sheen justdoit
2274,Fri Sep 07 09:26:17 +0000 2018,iCEBERG SLiM,gILLIGANS island,clint eastwood in his mid 20s,False,2376.0,627.0,False,ELON MUSK FACING THIS BLUNT WHILE SIPPIN WHISKEY GOT ME POURING &amp; TWISTING WHILST DRAWING ROCKETS.. FUCK IT #JUSTDOIT @nike @Tesla https://t.co/R0K89QTTo8,False,elon musk facing blunt sippin whiskey got pouring amp twisting whilst drawing rockets fuck justdoit nike tesla
2275,Fri Sep 07 09:25:41 +0000 2018,DMac™,"East, England",Northern Irish. Musical/TV/film buff and confirmed liberal snowflake. Meryl Streep and Viola Davis would play me at various stages in the biopic of my life.,False,1002.0,897.0,False,Perfect. 😂 #justdoit #TakeAKnee https://t.co/THJwhzxhz1,False,perfect justdoit takeaknee
2276,Fri Sep 07 09:25:35 +0000 2018,#AkureOloyemekun,"Akure, Nigeria",#Beezmedia,False,4857.0,2875.0,False,"🎙🎙Abeokuta Get ready @mrreal_legbegbe
 is bringing the fire to the Gateway City for Laffmattazz Loud in abeokuta (Oct 1, 2018) you don't wanna be Told  

Check flyer for more details 

#laffmattazz
#laffmattazzabeokuta2018 

Cc:@gbengaadeyinka
#JustDoIt https://t.co/71ERG0ia9I",True,abeokuta get ready mrreallegbegbe bringing fire gateway city laffmattazz loud abeokuta oct dont wan na told check flyer details laffmattazz laffmattazzabeokuta ccgbengaadeyinka justdoit
2277,Fri Sep 07 09:25:18 +0000 2018,Not Rachel,In a van down by the river.,Never sleepin always creepin! Basically I troll the internet all day every day in a really creepy way. I also recently acquired a webcam.,False,982.0,841.0,False,"I SUPPORT @Kaepernick7 
HE IS A TRUE #PATRIOT. TAKE NOTE, LISTEN &amp; EDUCATE YOURSELF. 
#GoodTrouble #resist #nike #StopKavanaugh #IStandWithKap #JustDoIt #protest #courage https://t.co/r1BlKOLngu",False,support kaepernick true patriot take note listen amp educate goodtrouble resist nike stopkavanaugh istandwithkap justdoit protest courage
2278,Fri Sep 07 09:25:18 +0000 2018,Vahnikana,Mumbai,"A writer by profession, with a deep interest in art, design, architecture, and cultures around the world. And music.",False,24.0,7.0,False,The ad that caused bonfires. #Nike #ColinKaepernick #JustDoIt #Respect https://t.co/LJjb0gDo5b,False,ad caused bonfires nike colinkaepernick justdoit respect
2279,Fri Sep 07 09:24:05 +0000 2018,Adam Astill,"Mildura, Victoria. Australia.","Lover & keen viewer of all sports - local, domestic and international. I share views & opinions on these regularly. Owner @BlueRooSportswear",False,137.0,155.0,False,"Thought about the Nike - Kaepernick issue and decided this: It’s Brilliant. The words on the ad are true. His career is shot cause he stood up for what he believed in. Nike is a global brand, CK is a US personality. The shoe burners ain’t gonna hurt @Nike #JustDoIt",True,thought nike kaepernick issue decided brilliant words ad true career shot cause stood believed nike global brand ck us personality shoe burners aint gon na hurt nike justdoit
2280,Fri Sep 07 09:23:34 +0000 2018,Mc Ebisco - Nigeria News,Nigeria,"Nigeria Leading Website With Over (6 Million+) Users Focusing On Music, Video And News etc - Contact Us mcebiscoebi@gmail.com | 08051168989",False,23087.0,21913.0,False,I don’t owe my success to BBN — Bisola #USOpen18 #UEFANationsLeague #MayansMC #MayansFX #JustDoIt #MeetsMediaDMT #DigitalMediaTalk #ThrowbackThursday #AMForbidden #AMAjoche #GERFRA #NFLKickoff #hennessyvsclass2018 #FlyEagelsFly https://t.co/4w2WghSaNM,False,dont owe success bbn bisola usopen uefanationsleague mayansmc mayansfx justdoit meetsmediadmt digitalmediatalk throwbackthursday amforbidden amajoche gerfra nflkickoff hennessyvsclass flyeagelsfly
2281,Fri Sep 07 09:22:43 +0000 2018,Khaleesi 💜🔥,"iPhone: 51.488548,0.286628","Management Consultant, CEO. eHorizon Mgt./Presenter/Society Darl.",False,305.0,4152.0,False,"Thank you @nike for standing up for what's right. It means a lot.
#Khaleesi💜
#justdoit #serena #kaepernick #civilrights #equalopportunities #humanrights #yeswecantoo #nike #brand… https://t.co/2umcQiDEw9",False,thank nike standing whats right means lot khaleesi justdoit serena kaepernick civilrights equalopportunities humanrights yeswecantoo nike brand
2282,Fri Sep 07 09:22:36 +0000 2018,Hesher,US,"Highly.Encrypted.Super.Heavy.Educational.Resource I eat, drink, sleep, dream and fart metal/news/politics",False,1923.0,2282.0,False,Just wrapped another fun #BoilerRoom #livestream #radioshow and the #podcast is ready for download so #JustDoIt - here is the show page https://t.co/hEMM2kX3MB - Big thanks to @Jay_D007 @Spore3327 @infidel_pharaoh and R.I.(Twitter).P @RandyFromACR for joining the show.,False,wrapped another fun boilerroom livestream radioshow podcast ready download justdoit show page big thanks jayd spore infidelpharaoh ritwitterp randyfromacr joining show
2283,Fri Sep 07 09:22:31 +0000 2018,†Lindsay†,,I love everyone. I love God & Jesus. I love cats. Always look to the bright side.,False,1227.0,451.0,False,"#justdoit 

Except I feel bad about this one https://t.co/N1zxo9jp3F",True,justdoit except feel bad one
2284,Fri Sep 07 09:22:03 +0000 2018,J A Neto,London,See also: @The_Culthouse and https://t.co/YtEHXZJxgv Thank you for following us. enquiries: info@theculthouse.co.uk Share your ideas with us!!!,False,4249.0,5636.0,False,"Happy Friday and weekend to all. 

#Repost @kaepernick7
・・・
Believe in something, even if it means sacrificing everything. #JustDoIt
@nike 

#makethebestofyour @The_Culthouse #theculthouseuk https://t.co/VqE9rqWWYr",False,happy friday weekend repost kaepernick believe something even means sacrificing everything justdoit nike makethebestofyour theculthouse theculthouseuk
2285,Fri Sep 07 09:21:57 +0000 2018,J.M. Kariuki,"Nairobi, Kenya",World's Biggest Hater.... Semifinalist!,False,583.0,195.0,False,"We might get overlooked 😁 but short guys we can achieve as much as the regular height guys

#believeinsomething #justdoit✔️ #memelord #memes #memesdaily #kevinhart #kevinhartmeme @… https://t.co/zxlVD7fEqh",True,might get overlooked short guys achieve much regular height guys believeinsomething justdoit memelord memes memesdaily kevinhart kevinhartmeme
2286,Fri Sep 07 09:21:35 +0000 2018,J,Somewhere different than I was,"I am, I hope, never offensive by accident. -Christopher Hitchens",False,708.0,635.0,False,"Deepak, you’re dumb and/or dangerous. Delete your account and hit the reset button on your life. #justdoit https://t.co/tkKYC0zA1D",True,deepak youre dumb andor dangerous delete account hit reset button life justdoit
2287,Fri Sep 07 09:20:53 +0000 2018,James Shaw,London/Brighton,"Senior Account Manager at @CakeGroup. Non-league GK (@S1_Goalkeeping endorsee), football writer for @LastWordFC, #NUFC fan.   IG: jameseshaw1",False,3063.0,1632.0,False,"Absolutely incredible @Nike - killed it again. Tingles #JustDoIt 

https://t.co/UNRwQvXaVO",False,absolutely incredible nike killed tingles justdoit
2288,Fri Sep 07 09:20:01 +0000 2018,AeroSpaceLover,Earth and beyond,Loving AeroSpace,False,693.0,90.0,False,"@Nike  ....We are looking for a sponsor for the show! 

#JustDoIt https://t.co/UXBBYFgcOw",True,nike looking sponsor show justdoit
2289,Fri Sep 07 09:19:34 +0000 2018,Raj,canada,No Flex Zone,False,81.0,104.0,False,I got new rules... #JustDoIt ✔️ https://t.co/9TZ67tywxr,False,got new rules justdoit
2290,Fri Sep 07 09:19:32 +0000 2018,Alexandra Gardner,Sheffield,Many hats worn. Passionate about creating businesses a fan base either through excellent Customer Service or Social Media. Smile by name and Smile by nature 😃,False,1477.0,689.0,False,"Great listening on @sheffieldlive this morning.  Love @StevePipe’s heart for the #world and #business.  Fab interview @jamieveitch! 
‘What have you done today to make you feel proud'?
#Smiles #MakeADifference #JustDoIt 😃 https://t.co/ReRzHqKzNA",False,great listening sheffieldlive morning love stevepipes heart world business fab interview jamieveitch done today make feel proud smiles makeadifference justdoit
2291,Fri Sep 07 09:19:24 +0000 2018,Syleth,"Los Angeles, CA",American Music Producer & Songwriter / Animal Rights Activist / Philanthropist / Movie & Tech Lover / Patriot 🇺🇸 Social Media: @SylethOfficial #Syleth,False,2684.0,4594.0,False,I'm speechless! This Ad is incredible! https://t.co/5nMVzmtnhY  ❤️⭐️👟 @Nike @Kaepernick7 #Nike #JustDoIt #ColinKaepernick,False,im speechless ad incredible nike kaepernick nike justdoit colinkaepernick
2292,Fri Sep 07 09:19:18 +0000 2018,Shelly Splainin’ 🙋🏻‍♀️,probably lost & blaming my GPS,"• RN • lux in tenebris • Philadelphia 🇺🇸 • if MIA, prob in twitter jail • Anti-trump • Tweets run amok",False,5560.0,6870.0,False,"Believe in expertise. Even if I’m right &amp; you’re wrong.
#JustDoIt  @RadioFreeTom https://t.co/rZLFAqHi75",False,believe expertise even im right amp youre wrong justdoit radiofreetom
2293,Fri Sep 07 09:19:05 +0000 2018,Donna Furlong Stelling,Asia | Middle East | Africa | Europe,"International Advisor: Sports & Culture. Expatriate, worked in 45 countries. Follows @UN, World Affairs, Diplomacy, Human Rights, Sports, Art, Culture & Nature.",False,2697.0,1568.0,False,"#Nike presents ""Juntas Imparables"" (Together Unstoppable) by Australian Director Tim Noakes. Featuring cameos by leading Mexican athletes, the film inspires other women to use the power of #sport to overcome any obstacle. @NikeMexico🇲🇽

#JustDoIt #Mexico https://t.co/RCqgkUlKsL",False,nike presents juntas imparables together unstoppable australian director tim noakes featuring cameos leading mexican athletes film inspires women use power sport overcome obstacle nikemexico justdoit mexico
2294,Fri Sep 07 09:19:00 +0000 2018,tinkokomarket,www.tinkoko.com,"Tinkoko Market is Nigeria's No.1 premium and trusted online marketplace for seamless access to all kind of Agro products and services. 

Advertise for Free 

👇👇",False,137.0,11.0,False,"The biggest online Agro Market in Nigeria
Advertise your Agro Products and services on Tinkoko Market
#Agriculture #tinkoko #farmers #farming #tinkokomarket #food #TGIF #naijafoods #NP #abuja #lagos #JustDoIt #lekkiwives #abujamums #foodie #Repost
#foodie #foodporn #vegetables https://t.co/pMn1QMrj00",True,biggest online agro market nigeria advertise agro products services tinkoko market agriculture tinkoko farmers farming tinkokomarket food tgif naijafoods np abuja lagos justdoit lekkiwives abujamums foodie repost foodie foodporn vegetables
2295,Fri Sep 07 09:18:58 +0000 2018,ms kaleidoscope,Egoli,Fashion Designer. Entrepreneur. Medical Doctor. Creator of things. Cc @FashionMeetsSA & @creativeworksSA . Blessed by God! ❤️ Insta: @doctored_by_her,False,836.0,1105.0,False,"Y’all are ridonc. Nike has trademarked #justdoit but Casper can’t trademark #fillup ??? Just be honest, y’all don’t ever want to see black people doing well. And when I say “y’all” I mean black people.",False,yall ridonc nike trademarked justdoit casper cant trademark fillup honest yall dont ever want see black people well say yall mean black people
2296,Fri Sep 07 09:17:01 +0000 2018,Sean Carter,"Henderson, NC 》Phoenix, AZ",Personal Trainer,False,856.0,537.0,False,"It’s hard to make someone your focus when “making someone your focus” has been the reason for all your downfalls 

#JustDoIt",False,hard make someone focus making someone focus reason downfalls justdoit
2297,Fri Sep 07 09:16:40 +0000 2018,Omar Gardner,,#HatesPeople #HatesExistence #ENTP #Cancer #Horror #BestInTheWorld #Paramore #Film #HipHop #Anime  Closing (Bert Mccracken Is The Best Thing To Happen To ART),False,762.0,120.0,False,LMMAAAAOOO. IM SCREAMING. GET SAVED. #JUSTDOIT https://t.co/pf8zg12SK4,False,lmmaaaaooo im screaming get saved justdoit
2298,Fri Sep 07 09:16:16 +0000 2018,Yahoo Sports,"Los Angeles, CASunnyvale, Californie, États-Unis","All the latest Sports News, Scores, Fantasy Games.",False,5000.0,3026.0,False,"Colin Kaepernick is the new face of Nike's 30th anniversary ""Just Do It"" campaign. On Wednesday, Kaepernick tweeted out the Nike advertisement video with the caption ""Believe in something. Even if it means sacrificing everything. #JustDoIt"" The video
 https://t.co/IvqEV8VMHJ https://t.co/GqGgDmiUCw",False,colin kaepernick new face nikes th anniversary campaign wednesday kaepernick tweeted nike advertisement video caption believe something even means sacrificing everything justdoit video
2299,Fri Sep 07 09:16:03 +0000 2018,scout finch,United States,"""You cannot help men permanently by doing for them what they could and should be doing for themselves.""_Abraham Lincoln ""America First!""_Donald Trump! 🇺🇸✝️❤️🔫⚖️",False,4946.0,2827.0,False,"@POTUS Mitch is crazy. We go into the murky #swamp waters of #Midterms2018 without our wall? Ann's right. #JustDoIt ~ #BuildTheWallNow. Heck, we'll even help! 

So...approx. 50 million x $100 (min) = $5,000,000,000 (to start)! 👏#Patriots?😁 https://t.co/Xj0GrbnCNW",False,potus mitch crazy go murky swamp waters midterms without wall anns right justdoit buildthewallnow heck well even help soapprox million min start patriots
2300,Fri Sep 07 09:15:28 +0000 2018,Missy YD,"Skudai, Johor Bahru MALAYSIA","Simplicity*Chika*®Tudung Traveler*Travel Blogger  {Nothing is more difficult & therefore more precious, than to be able to decide~Napoleon B}",False,39.0,206.0,False,"i believe in myself even if it means sacrificing everything 😊 
#JustDoIt https://t.co/MGqlOlXegH",False,believe even means sacrificing everything justdoit
2301,Fri Sep 07 09:13:56 +0000 2018,Aleksandar Šubara,"Split, Croatia","🇭🇷 Croatian PES player, team manager of Pes-Expert multy 10v10 team @Pes_expert, I.T.L.A. 🇪🇺 MULTY 10V10 CHAMPIONS 2018 🔝⭐",False,28.0,16.0,False,4th round of @PES_expert #premierleague is behind us...my favourite #crystalpalace is still in front..#JustDoIt  👊✌️😀⚽️🏆🎮 https://t.co/foFIplmYNR,True,th round pesexpert premierleague behind usmy favourite crystalpalace still frontjustdoit
2302,Fri Sep 07 09:13:02 +0000 2018,Sheryl Pattek,"New York, USA","VP, CMO Executive Partner at Forrester. Customer obsessed enthusiast.Passionate about marketing, customers, my family & Pilates My blog  https://t.co/MGpUf6AwMg",False,475.0,1930.0,False,Nike’s Colin Kaepernick ad is on the right side of history–and business https://t.co/ugxo1hwbZA #JustDoIt,True,nikes colin kaepernick ad right side historyand business justdoit
2303,Fri Sep 07 09:12:52 +0000 2018,UncleOlisa🕴,ᗩᗷᑌᒍᗩ,"🤴|Brother|Uncle|Nurse|Leo|Chelsea|Hip-hop|

I got animal ambition",False,5295.0,5245.0,False,😂😂😂😂😂 whoever that made this is  cray asf.   #JustDoIt  KanayoKaepernick https://t.co/Cgs9OAaPoa,True,whoever made cray asf justdoit kanayokaepernick
2304,Fri Sep 07 09:12:36 +0000 2018,Joseph H. G.,68131,Part time idiot.,False,192.0,78.0,False,@foxandfriends WWBD is the start of every freedom thought I have. Maybe start with the definition of liberty. #JustDoIt #SupportBlue #LegalizeFreedom,True,foxandfriends wwbd start every freedom thought maybe start definition liberty justdoit supportblue legalizefreedom
2305,Fri Sep 07 09:12:36 +0000 2018,Rania BenYezza,Tunisie,Je marche vivante dans mon rêve étoilé,False,552.0,455.0,False,Don’t ask if your dreams are crazy. Ask if they’re crazy enough. #justdoit,False,dont ask dreams crazy ask theyre crazy enough justdoit
2306,Fri Sep 07 09:12:31 +0000 2018,Dot Pigeon,"Milano, Lombardia","⚡️Visual guy between minimal and baroque. 🇮🇹 Art director based in Milan, Italy. 👨🏻‍🎨Prints available! Click here to get yours:
https://t.co/pefP1GpLDf",False,45.0,121.0,False,"Just don't.

#art #artist #trump #nike #justdoit #JustDont https://t.co/K2TWrOyGpB",False,dont art artist trump nike justdoit justdont
2307,Fri Sep 07 09:11:58 +0000 2018,clair christy,"Stockport, England",coach @oldhamnetball & mum of 3 crazy kids.. loves to talk 🤣🤣,False,468.0,219.0,False,@ellwilliams03 believe in you👊🏻👊🏻#DreamBig #NoLimits #BeTheBestYouCanBe #BeYou #JustDoIt 😘 https://t.co/zX54oeN7bd,True,ellwilliams believe youdreambig nolimits bethebestyoucanbe beyou justdoit
2308,Fri Sep 07 09:11:36 +0000 2018,Aneesah👸🏾,,A happy free spirited individual ❤️ PHL✈️ NC✈️,False,222.0,65.0,False,@stlouiscatholic @Nike Well I guess you better start buying Sketchers I’ll buy three pairs to make up for what you aren’t buying #JustDoIt,False,stlouiscatholic nike well guess better start buying sketchers ill buy three pairs make arent buying justdoit
2309,Fri Sep 07 09:11:20 +0000 2018,EAZY-C OFFICIAL,South Africa Cape Town 🇿🇦,"Spirit animal, elephant... being a stronger person while being passive.. 
Insta: @eazy_c_official",False,23.0,10.0,False,"Believe in something, even if it means sacrificing everything #JustDoIt",True,believe something even means sacrificing everything justdoit
